policy,user_id,interactions,unique_videos,first_time_ms,last_time_ms,first_date,last_date
standard,20435,9433,9023,1649368920789,1652014098247,20220408,20220508
standard,20436,25081,23989,1649380681440,1652021448817,20220408,20220508
standard,20437,6282,6039,1649413279483,1652018668985,20220408,20220508
standard,20438,10007,9731,1649378806326,1652025127695,20220408,20220508
standard,20439,19737,18771,1649405355546,1652023405415,20220408,20220508
standard,20440,3528,3427,1649565572620,1651997086256,20220410,20220508
standard,20441,66267,64117,1649381842129,1652018845042,20220408,20220508
standard,20442,3964,3910,1649352678096,1652013350074,20220408,20220508
standard,20443,7958,7811,1649346760858,1652012909249,20220408,20220508
standard,20444,5877,5730,1649385369249,1651928750067,20220408,20220507
standard,20445,4572,4395,1649359220297,1652024954311,20220408,20220508
standard,20446,3825,3781,1649395840772,1652016449510,20220408,20220508
standard,20447,14308,13924,1649367586490,1652011001567,20220408,20220508
standard,20448,8326,8029,1649356795806,1652023898401,20220408,20220508
standard,20449,220,219,1650323320633,1651984997508,20220419,20220508
standard,20450,1087,1056,1649358252235,1652024304049,20220408,20220508
standard,20451,4087,4005,1649390778741,1652010012043,20220408,20220508
standard,20452,4382,4250,1649375999123,1652014675890,20220408,20220508
standard,20453,1949,1896,1649409886673,1651967925850,20220408,20220508
standard,20454,1640,1605,1649383352748,1652020141840,20220408,20220508
standard,20455,22283,21883,1649375221612,1652024576193,20220408,20220508
standard,20456,33616,32965,1649372882224,1652018562380,20220408,20220508
standard,20457,9940,9736,1649390361634,1652025105178,20220408,20220508
standard,20458,10450,10137,1649380405327,1652020003375,20220408,20220508
standard,20459,5845,5745,1649400924404,1651974549077,20220408,20220508
standard,20460,13433,12820,1649356831619,1652008229341,20220408,20220508
standard,20461,2392,2345,1649347881667,1652016107858,20220408,20220508
standard,20462,18902,18757,1649368616888,1652022027551,20220408,20220508
standard,20463,15489,15423,1649396026792,1652021450455,20220408,20220508
standard,20464,34056,33465,1649375075805,1652024517448,20220408,20220508
standard,20465,5081,4855,1649397248374,1652021656958,20220408,20220508
standard,20466,2715,2669,1649419771861,1651757863686,20220408,20220505
standard,20467,18349,17984,1649375452577,1652015040918,20220408,20220508
standard,20468,22507,21902,1649351595163,1652023728534,20220408,20220508
standard,20469,2912,2888,1649346981264,1651994634553,20220408,20220508
standard,20470,15645,15085,1649373061481,1652014030650,20220408,20220508
standard,20471,2305,2226,1649419996824,1652011136350,20220408,20220508
standard,20472,3971,3899,1649391833583,1652018978232,20220408,20220508
standard,20473,3029,2982,1649378741206,1652023576708,20220408,20220508
standard,20474,7506,7275,1649348227670,1652020896045,20220408,20220508
standard,20475,18807,18407,1649371700913,1652020761813,20220408,20220508
standard,20476,21208,20282,1649378991598,1651759081281,20220408,20220505
standard,20477,5053,4992,1649374447383,1651986525388,20220408,20220508
standard,20478,10182,9878,1649380477640,1652010897139,20220408,20220508
standard,20479,4194,4087,1649347131934,1652022044905,20220408,20220508
standard,20480,21135,20064,1649367520686,1652019298502,20220408,20220508
standard,20481,21626,21167,1649377749733,1652008181129,20220408,20220508
standard,20482,3778,3742,1649370437429,1652007303465,20220408,20220508
standard,20483,18559,17535,1649376154550,1652021564631,20220408,20220508
standard,20484,4747,4714,1649375101039,1650843009103,20220408,20220425
standard,20485,14469,14435,1649376804802,1652021830230,20220408,20220508
standard,20486,1456,1418,1649368629118,1652015754501,20220408,20220508
standard,20487,23463,23151,1649353782176,1652012717675,20220408,20220508
standard,20488,8770,8731,1649348342197,1651970095696,20220408,20220508
standard,20489,10423,10202,1649377688514,1652020509546,20220408,20220508
standard,20490,9124,8620,1649371806577,1651995969243,20220408,20220508
standard,20491,14139,13789,1649372131359,1652016801499,20220408,20220508
standard,20492,18114,17384,1649348554588,1652024353467,20220408,20220508
standard,20493,24799,23659,1649369363497,1652013561402,20220408,20220508
standard,20494,8639,8257,1649424605452,1651989837525,20220408,20220508
standard,20495,10190,9970,1649389991500,1652019798534,20220408,20220508
standard,20496,21036,20570,1649349572305,1652022634442,20220408,20220508
standard,20497,2836,2794,1649365465216,1651925880997,20220408,20220507
standard,20498,5718,5580,1649346796289,1652020717418,20220408,20220508
standard,20499,34914,34219,1649369562252,1652014754039,20220408,20220508
standard,20500,8522,8265,1649353633862,1652024611247,20220408,20220508
standard,20501,17921,17361,1649389743808,1652023925550,20220408,20220508
standard,20502,11086,10901,1649348409694,1652014301072,20220408,20220508
standard,20503,4087,4026,1649373086506,1652016475052,20220408,20220508
standard,20504,8429,8238,1649389962268,1652024708997,20220408,20220508
standard,20505,6570,6430,1649375868997,1651968751810,20220408,20220508
standard,20506,1759,1739,1649382159320,1652009561235,20220408,20220508
standard,20507,831,809,1649373382173,1652001824449,20220408,20220508
standard,20508,8171,7894,1649349991644,1652021117929,20220408,20220508
standard,20509,14746,14400,1649351070857,1652014192986,20220408,20220508
standard,20510,12558,12222,1649426602593,1652024862890,20220408,20220508
standard,20511,2205,2148,1649408599901,1652022069422,20220408,20220508
standard,20512,18907,18230,1649346455221,1652024117791,20220408,20220508
standard,20513,4930,4857,1649375837981,1652020912007,20220408,20220508
standard,20514,7855,7763,1649390652471,1652013643047,20220408,20220508
standard,20515,16925,16312,1649349551212,1652023375443,20220408,20220508
standard,20516,3569,3497,1649493727844,1652016942165,20220409,20220508
standard,20517,5994,5907,1649346439283,1652020806880,20220408,20220508
standard,20518,8255,8046,1649387876955,1652009737677,20220408,20220508
standard,20519,6254,6132,1649351390843,1652016505937,20220408,20220508
standard,20520,20536,20060,1649346842043,1652000581314,20220408,20220508
standard,20521,6380,6197,1649403180210,1652022014702,20220408,20220508
standard,20522,6799,6700,1649351037649,1652015329384,20220408,20220508
standard,20523,12956,12608,1649378754530,1652007795362,20220408,20220508
standard,20524,20027,19699,1649379377106,1652016492272,20220408,20220508
standard,20525,13690,13267,1649408616384,1652005875198,20220408,20220508
standard,20526,8730,8561,1649386724068,1652019420769,20220408,20220508
standard,20527,1780,1767,1649381478246,1652008583840,20220408,20220508
standard,20528,1951,1916,1649402795557,1651990935623,20220408,20220508
standard,20529,14632,14359,1649374016743,1652019114159,20220408,20220508
standard,20530,41475,39229,1649346619406,1652020470479,20220408,20220508
standard,20531,6398,6303,1649365979923,1652012718076,20220408,20220508
standard,20532,17685,17367,1649371465071,1652006696065,20220408,20220508
standard,20533,12920,12553,1649370161653,1651999988746,20220408,20220508
standard,20534,5159,4992,1649353637868,1651893893972,20220408,20220507
standard,20535,13691,13355,1649347236826,1652011508287,20220408,20220508
standard,20536,26817,26138,1649368562470,1652019852417,20220408,20220508
standard,20537,667,663,1649487862010,1652017699714,20220409,20220508
standard,20538,11126,10686,1649385673548,1652024904103,20220408,20220508
standard,20539,2759,2727,1649348675330,1652019480393,20220408,20220508
standard,20540,13819,13371,1649351137337,1651952560924,20220408,20220508
standard,20541,1044,1030,1650439215877,1652006900091,20220420,20220508
standard,20542,13581,13379,1649348188262,1652024314606,20220408,20220508
standard,20543,12265,11859,1649494011530,1652020859176,20220409,20220508
standard,20544,2571,2560,1649350966312,1652023666789,20220408,20220508
standard,20545,5457,5222,1649346423977,1652023141478,20220408,20220508
standard,20546,20138,19812,1649346896091,1652013923824,20220408,20220508
standard,20547,5383,5250,1649381797323,1652011090858,20220408,20220508
standard,20548,6357,6213,1649346615036,1652024842525,20220408,20220508
standard,20549,2357,2341,1649415198266,1651978779938,20220408,20220508
standard,20550,104815,99386,1649374483088,1652023503912,20220408,20220508
standard,20551,1055,1024,1649496990201,1652009791868,20220409,20220508
standard,20552,6861,6103,1649414218223,1652012328742,20220408,20220508
standard,20553,17194,17044,1649346954145,1652024277876,20220408,20220508
standard,20554,21823,21277,1649371352627,1652019126117,20220408,20220508
standard,20555,3053,2966,1649438829943,1651908098805,20220409,20220507
standard,20556,22230,21484,1649344652128,1652022355027,20220408,20220508
standard,20557,7975,7698,1649373893492,1652020423486,20220408,20220508
standard,20558,8885,8673,1649346740704,1652010644236,20220408,20220508
standard,20559,9033,8848,1649347191717,1652023936104,20220408,20220508
standard,20560,26259,25904,1649347935268,1652024714703,20220408,20220508
standard,20561,12508,12215,1649375465863,1652009723156,20220408,20220508
standard,20562,9628,9403,1649391281918,1652018992862,20220408,20220508
standard,20563,7057,6979,1649424913886,1652022728334,20220408,20220508
standard,20564,13916,13695,1649380400924,1652022945803,20220408,20220508
standard,20565,8089,7801,1649414992234,1652015603725,20220408,20220508
standard,20566,18448,18243,1649349243416,1652021589693,20220408,20220508
standard,20567,3234,3196,1649371079557,1652013414891,20220408,20220508
standard,20568,390,389,1649371228569,1652017668523,20220408,20220508
standard,20569,4350,4273,1649416992039,1652015156285,20220408,20220508
standard,20570,18595,17895,1649367372362,1652016582010,20220408,20220508
standard,20571,13171,12874,1649350721519,1652024644473,20220408,20220508
standard,20572,19904,19513,1649376149234,1652020201228,20220408,20220508
standard,20573,4128,4048,1649389935828,1652024729744,20220408,20220508
standard,20574,63125,59649,1649347194055,1652023459358,20220408,20220508
standard,20575,11822,11485,1649374943274,1651999568563,20220408,20220508
standard,20576,8401,8193,1649386598672,1652016164434,20220408,20220508
standard,20577,3593,3546,1649346623709,1652014617967,20220408,20220508
standard,20578,3912,3647,1649413925363,1652013352990,20220408,20220508
standard,20579,4099,4043,1649371708830,1651985785088,20220408,20220508
standard,20580,6843,6767,1649352190764,1652022984839,20220408,20220508
standard,20581,12981,12383,1649563658936,1652009323542,20220410,20220508
standard,20582,9139,9028,1649396479558,1652013135049,20220408,20220508
standard,20583,16791,12861,1649394454626,1652011906652,20220408,20220508
standard,20584,8256,8047,1649370463386,1652019869667,20220408,20220508
standard,20585,3256,3198,1649393573813,1652015829505,20220408,20220508
standard,20586,1660,1635,1649902607352,1652015010576,20220414,20220508
standard,20587,1748,1709,1649402251410,1652006142468,20220408,20220508
standard,20588,5234,5118,1649365368460,1652011154836,20220408,20220508
standard,20589,3450,3412,1649352056706,1651759560401,20220408,20220505
standard,20590,17265,17093,1649413611771,1652006219130,20220408,20220508
standard,20591,13075,12973,1649350293718,1652019741193,20220408,20220508
standard,20592,29782,29118,1649399002160,1651985837514,20220408,20220508
standard,20593,1060,1028,1649492292738,1652024314827,20220409,20220508
standard,20594,16088,15507,1649347184316,1652024888342,20220408,20220508
standard,20595,30088,29756,1649346481391,1652025075059,20220408,20220508
standard,20596,6233,6070,1649392564295,1652021667632,20220408,20220508
standard,20597,7504,7221,1649924583653,1652019426689,20220414,20220508
standard,20598,5338,5144,1649460702643,1651968185336,20220409,20220508
standard,20599,13124,12301,1649410429003,1652001477901,20220408,20220508
standard,20600,7354,7283,1649371803848,1652007570978,20220408,20220508
standard,20601,7776,7607,1649347676479,1652016870432,20220408,20220508
standard,20602,13707,13434,1649346899971,1652006322076,20220408,20220508
standard,20603,10539,10271,1649436548235,1652004608186,20220409,20220508
standard,20604,18333,17779,1649349139005,1652017693175,20220408,20220508
standard,20605,7396,7213,1649351000581,1651997314408,20220408,20220508
standard,20606,16971,16604,1649419502191,1652001596493,20220408,20220508
standard,20607,1987,1955,1649379226219,1651912279529,20220408,20220507
standard,20608,4471,4358,1649410133770,1652011095801,20220408,20220508
standard,20609,23356,22626,1649421509453,1652024044209,20220408,20220508
standard,20610,4963,4914,1649372367851,1652022018384,20220408,20220508
standard,20611,2465,2391,1649370405329,1651887364279,20220408,20220507
standard,20612,1699,1661,1650879542225,1652005408192,20220425,20220508
standard,20613,2844,2771,1649400342533,1652018383361,20220408,20220508
standard,20614,25217,24521,1649370605329,1652020971892,20220408,20220508
standard,20615,26335,25548,1649371309632,1652011733038,20220408,20220508
standard,20616,21328,20674,1649351579246,1652013665126,20220408,20220508
standard,20617,9281,8777,1649380590694,1652014781272,20220408,20220508
standard,20618,10710,10631,1649376222605,1652024412090,20220408,20220508
standard,20619,1980,1948,1649371128917,1652019218302,20220408,20220508
standard,20620,6823,6743,1649394642270,1652015957167,20220408,20220508
standard,20621,2030,1994,1649398179523,1652024913115,20220408,20220508
standard,20622,3297,3293,1649417091415,1652023512985,20220408,20220508
standard,20623,30409,30293,1649371157397,1652015456181,20220408,20220508
standard,20624,19999,19345,1649380634045,1652020199100,20220408,20220508
standard,20625,16447,16250,1649403989273,1652023720476,20220408,20220508
standard,20626,8480,8139,1649391135049,1652022340864,20220408,20220508
standard,20627,9869,9424,1649348633010,1652024592743,20220408,20220508
standard,20628,9347,9300,1649405464775,1652023289986,20220408,20220508
standard,20629,5348,5197,1649346427184,1652024152233,20220408,20220508
standard,20630,3423,3315,1649348443900,1651998794278,20220408,20220508
standard,20631,2677,2655,1649389375482,1652007531736,20220408,20220508
standard,20632,13778,13584,1649364851934,1652017485922,20220408,20220508
standard,20633,12312,12082,1649350211020,1652010739829,20220408,20220508
standard,20634,705,699,1651149686614,1652017977877,20220428,20220508
standard,20635,10274,9995,1649347224751,1652014976704,20220408,20220508
standard,20636,3765,3670,1649569698449,1652004738457,20220410,20220508
standard,20637,8621,8517,1649407339145,1652011749975,20220408,20220508
standard,20638,1037,1020,1649725192640,1652019208982,20220412,20220508
standard,20639,14676,14597,1649398714067,1652024436178,20220408,20220508
standard,20640,6628,6432,1649348744065,1652025015319,20220408,20220508
standard,20641,2358,2322,1649368165465,1652022710264,20220408,20220508
standard,20642,25649,25121,1649346779435,1652025104920,20220408,20220508
standard,20643,10124,9747,1649367660755,1652023353924,20220408,20220508
standard,20644,3746,3640,1649375980682,1652014840314,20220408,20220508
standard,20645,7743,7659,1649348615791,1652022643096,20220408,20220508
standard,20646,17854,17829,1649379023895,1652014294073,20220408,20220508
standard,20647,3352,3262,1649360852233,1652024928404,20220408,20220508
standard,20648,11283,11055,1649370983122,1652021681494,20220408,20220508
standard,20649,5317,5166,1649410344920,1652016541626,20220408,20220508
standard,20650,17212,17073,1649380928568,1652022224357,20220408,20220508
standard,20651,1992,1966,1649371542067,1652008934969,20220408,20220508
standard,20652,10090,9864,1649347708881,1652015659337,20220408,20220508
standard,20653,1975,1942,1649363635887,1652016092948,20220408,20220508
standard,20654,1502,1454,1650079885593,1651743539370,20220416,20220505
standard,20655,8433,8186,1649349019698,1652001874633,20220408,20220508
standard,20656,22572,22270,1649347930517,1651832909089,20220408,20220506
standard,20657,33233,32279,1649346260302,1652019917338,20220408,20220508
standard,20658,8988,8859,1649386921374,1652023986316,20220408,20220508
standard,20659,2341,2311,1649404031778,1652021719267,20220408,20220508
standard,20660,4622,4508,1649377867820,1652024213314,20220408,20220508
standard,20661,1809,1750,1649405484939,1651995439337,20220408,20220508
standard,20662,16408,16305,1649377726937,1652019037520,20220408,20220508
standard,20663,12724,12351,1649404474833,1651988925442,20220408,20220508
standard,20664,4799,4759,1649371574253,1652014242048,20220408,20220508
standard,20665,5416,5319,1649400367386,1651997637598,20220408,20220508
standard,20666,7527,7428,1649369992890,1652024892675,20220408,20220508
standard,20667,8760,8445,1649346625293,1652022814487,20220408,20220508
standard,20668,24950,24396,1649372118023,1652020523701,20220408,20220508
standard,20669,9826,9570,1649370268141,1652024641552,20220408,20220508
standard,20670,4333,4265,1649368314004,1651922748798,20220408,20220507
standard,20671,18985,18369,1649359835310,1652005852348,20220408,20220508
standard,20672,30765,29922,1649347126036,1652023406305,20220408,20220508
standard,20673,12539,12247,1649350959335,1652024906137,20220408,20220508
standard,20674,8789,8597,1649387562284,1652015994749,20220408,20220508
standard,20675,6247,6068,1649496549679,1652012908081,20220409,20220508
standard,20676,944,928,1649406424406,1652017917609,20220408,20220508
standard,20677,17795,17455,1649381084407,1652018787228,20220408,20220508
standard,20678,4728,4606,1649387745634,1652014583585,20220408,20220508
standard,20679,29373,28385,1649348916185,1652024064098,20220408,20220508
standard,20680,15339,14719,1649649204967,1652023524665,20220411,20220508
standard,20681,7834,7779,1649376863540,1652015372040,20220408,20220508
standard,20682,6625,6549,1649412330985,1652022952974,20220408,20220508
standard,20683,16296,16015,1649347579677,1652025020647,20220408,20220508
standard,20684,5911,5688,1649346642933,1652024876253,20220408,20220508
standard,20685,10828,10428,1649368833775,1652016564161,20220408,20220508
standard,20686,6721,6400,1649416303094,1652021416833,20220408,20220508
standard,20687,5001,4912,1649348270886,1651979555217,20220408,20220508
standard,20688,10720,10567,1649379586342,1652015936178,20220408,20220508
standard,20689,3683,3641,1649346721420,1652011819733,20220408,20220508
standard,20690,2042,2024,1649414158241,1652021723287,20220408,20220508
standard,20691,44558,43984,1649368233954,1652024978395,20220408,20220508
standard,20692,15618,15143,1649493733081,1652022718907,20220409,20220508
standard,20693,24202,23160,1649372162778,1652022044672,20220408,20220508
standard,20694,13728,13363,1649372583465,1652024950295,20220408,20220508
standard,20695,12645,12380,1649561923988,1652014456825,20220410,20220508
standard,20696,12237,11923,1650805374455,1651998011181,20220424,20220508
standard,20697,74894,72734,1649375571639,1652025117821,20220408,20220508
standard,20698,4360,4256,1649417335256,1652017938093,20220408,20220508
standard,20699,12424,12197,1649367959260,1652000760755,20220408,20220508
standard,20700,15743,15391,1649365465353,1652010287784,20220408,20220508
standard,20701,19266,18722,1649390666703,1652017239240,20220408,20220508
standard,20702,5028,4936,1649354148267,1652017371777,20220408,20220508
standard,20703,9918,9447,1649375349521,1652021690198,20220408,20220508
standard,20704,10278,9814,1649412895267,1652014562727,20220408,20220508
standard,20705,2502,2432,1649426036967,1651997065613,20220408,20220508
standard,20706,10061,9803,1649350839216,1652009991000,20220408,20220508
standard,20707,8913,8894,1649367707876,1652018261178,20220408,20220508
standard,20708,23045,21708,1649355883485,1652013994000,20220408,20220508
standard,20709,1784,1757,1649476605409,1652009314438,20220409,20220508
standard,20710,7545,7188,1649370488290,1652011035200,20220408,20220508
standard,20711,5346,5254,1649392311070,1652008885042,20220408,20220508
standard,20712,13292,12780,1649645903292,1652019709080,20220411,20220508
standard,20713,6202,6105,1649389961044,1652024983178,20220408,20220508
standard,20714,34430,33523,1649346746587,1652019247214,20220408,20220508
standard,20715,9846,9695,1649368621950,1652020548278,20220408,20220508
standard,20716,2147,2105,1649423764782,1652024557294,20220408,20220508
standard,20717,12233,11886,1649376057681,1652024286466,20220408,20220508
standard,20718,8255,8060,1649397778838,1652011875566,20220408,20220508
standard,20719,16071,15533,1649381351557,1652018676236,20220408,20220508
standard,20720,13445,13014,1649370218649,1652012679952,20220408,20220508
standard,20721,9027,8785,1649347031981,1652020850885,20220408,20220508
standard,20722,4674,4597,1649346646600,1651984366536,20220408,20220508
standard,20723,6820,6532,1649375500660,1652003200494,20220408,20220508
standard,20724,2200,2143,1649347752033,1652023169593,20220408,20220508
standard,20725,4594,4451,1649349917418,1652024638262,20220408,20220508
standard,20726,2249,2165,1649419037014,1652020146899,20220408,20220508
standard,20727,5434,5288,1649386274208,1651141544023,20220408,20220428
standard,20728,19707,18794,1649380006250,1652018935172,20220408,20220508
standard,20729,15070,14435,1649346618267,1652025001073,20220408,20220508
standard,20730,7620,7418,1649366439441,1652021926860,20220408,20220508
standard,20731,23520,22489,1649348077539,1652023723202,20220408,20220508
standard,20732,10073,9778,1649421117246,1651732734711,20220408,20220505
standard,20733,12845,12724,1649355645864,1652017166804,20220408,20220508
standard,20734,3744,3660,1649370831958,1652019916270,20220408,20220508
standard,20735,16317,15951,1649368591218,1652015922263,20220408,20220508
standard,20736,12940,12544,1649346677794,1652016918966,20220408,20220508
standard,20737,22034,20927,1649380320047,1652023036066,20220408,20220508
standard,20738,25977,25291,1649369580210,1652015078071,20220408,20220508
standard,20739,12008,11579,1649410010305,1652002019282,20220408,20220508
standard,20740,510,504,1649837061909,1652013200712,20220413,20220508
standard,20741,9514,9452,1649372222343,1652020260169,20220408,20220508
standard,20742,4255,4242,1650590787395,1652024303884,20220422,20220508
standard,20743,5605,5402,1649346687737,1651917911707,20220408,20220507
standard,20744,5891,5770,1649370310055,1652022969373,20220408,20220508
standard,20745,14171,14120,1649354540381,1652006865467,20220408,20220508
standard,20746,1851,1810,1650891612858,1651773226252,20220425,20220506
standard,20747,10456,10186,1649367584249,1652009689358,20220408,20220508
standard,20748,3584,3482,1649346092621,1652020510001,20220408,20220508
standard,20749,8437,8409,1649347817886,1652024977039,20220408,20220508
standard,20750,12848,12394,1649348363717,1652024474744,20220408,20220508
standard,20751,2564,2535,1649421912730,1652014436897,20220408,20220508
standard,20752,6610,6564,1649368433665,1652017838751,20220408,20220508
standard,20753,3682,3566,1649416459422,1652023385764,20220408,20220508
standard,20754,11335,10979,1649374843569,1652022712318,20220408,20220508
standard,20755,14548,14077,1649353763605,1652011539272,20220408,20220508
standard,20756,1632,1607,1649397386927,1652009862587,20220408,20220508
standard,20757,7235,7156,1649371258867,1652023134662,20220408,20220508
standard,20758,1989,1940,1649420894563,1651964154838,20220408,20220508
standard,20759,2985,2951,1649417648959,1651932295723,20220408,20220507
standard,20760,12930,12625,1649376223947,1652018401446,20220408,20220508
standard,20761,62991,59651,1649377874711,1652020112184,20220408,20220508
standard,20762,3849,3796,1649407225524,1651996165605,20220408,20220508
standard,20763,11307,10911,1649369297568,1652022561360,20220408,20220508
standard,20764,8176,8008,1649374205069,1652020275059,20220408,20220508
standard,20765,4740,4668,1649372060714,1652017061425,20220408,20220508
standard,20766,26387,25565,1649389536827,1652020255930,20220408,20220508
standard,20767,9321,9021,1649346446754,1651999509260,20220408,20220508
standard,20768,5114,5000,1649347421430,1651992875188,20220408,20220508
standard,20769,21765,21094,1649369078925,1652022848667,20220408,20220508
standard,20770,604,594,1649394938601,1651999011788,20220408,20220508
standard,20771,1990,1938,1649369601612,1651918227916,20220408,20220507
standard,20772,7702,7547,1649346796402,1652015585086,20220408,20220508
standard,20773,14512,14105,1649854731061,1652002279341,20220413,20220508
standard,20774,34560,33284,1649374631008,1652024951748,20220408,20220508
standard,20775,20279,20049,1649347152732,1652025103882,20220408,20220508
standard,20776,66725,62498,1649346601176,1652024956385,20220408,20220508
standard,20777,5842,5718,1649370692422,1652012514697,20220408,20220508
standard,20778,3420,3340,1649378903599,1651998149759,20220408,20220508
standard,20779,4638,4634,1649403219077,1651999111641,20220408,20220508
standard,20780,5397,5261,1649346258509,1651997027264,20220408,20220508
standard,20781,14130,13576,1649346622807,1652010363005,20220408,20220508
standard,20782,7941,7869,1649509101492,1652021747943,20220409,20220508
standard,20783,5280,5198,1649370088553,1652023171267,20220408,20220508
standard,20784,11566,11416,1649388679245,1652008830845,20220408,20220508
standard,20785,9429,9271,1649369159193,1652014425783,20220408,20220508
standard,20786,25875,25306,1649388008388,1652015085726,20220408,20220508
standard,20787,6758,6575,1649382981504,1652014712995,20220408,20220508
standard,20788,13847,13323,1649352672525,1652000729198,20220408,20220508
standard,20789,32410,31673,1649366177815,1652022703873,20220408,20220508
standard,20790,12193,11961,1649360172245,1652021644169,20220408,20220508
standard,20791,5524,5397,1649352949394,1652018281912,20220408,20220508
standard,20792,5007,4960,1649346862123,1652024603955,20220408,20220508
standard,20793,14165,13653,1649384013366,1652024444914,20220408,20220508
standard,20794,14701,14123,1649351865292,1652014979207,20220408,20220508
standard,20795,195,195,1649448898369,1651552434279,20220409,20220503
standard,20796,7620,7502,1649378415444,1652025073407,20220408,20220508
standard,20797,11892,11636,1649373868094,1652023401094,20220408,20220508
standard,20798,12203,11922,1649374587281,1652015444800,20220408,20220508
standard,20799,7604,7315,1649380611775,1652023138502,20220408,20220508
standard,20800,14716,14407,1649347994909,1652011194988,20220408,20220508
standard,20801,21198,20565,1649369508976,1652024993561,20220408,20220508
standard,20802,12308,12279,1649368731219,1652021874712,20220408,20220508
standard,20803,66636,65524,1649379073581,1652014057095,20220408,20220508
standard,20804,26117,25180,1649378627094,1652014903508,20220408,20220508
standard,20805,7947,7827,1649350006784,1652025091512,20220408,20220508
standard,20806,32563,31840,1649376466658,1652018638013,20220408,20220508
standard,20807,4482,4286,1649432674719,1652025004532,20220409,20220508
standard,20808,7617,7418,1649383396725,1652018038436,20220408,20220508
standard,20809,7129,6963,1649346734908,1652006024908,20220408,20220508
standard,20810,6445,6325,1649370107315,1652023464228,20220408,20220508
standard,20811,762,722,1649394460378,1651993883096,20220408,20220508
standard,20812,5507,5423,1649384066556,1652010711904,20220408,20220508
standard,20813,8153,7956,1649424270538,1652018497719,20220408,20220508
standard,20814,5638,5568,1649360742526,1652025072587,20220408,20220508
standard,20815,3763,3592,1649403860436,1651980331758,20220408,20220508
standard,20816,4247,4151,1649376252146,1651999767491,20220408,20220508
standard,20817,5858,5679,1649478024616,1652005988937,20220409,20220508
standard,20818,6881,6565,1649417375237,1652015731550,20220408,20220508
standard,20819,31299,30616,1649372483770,1651713077759,20220408,20220505
standard,20820,8638,8444,1649369882586,1652012199086,20220408,20220508
standard,20821,14508,14074,1649347865101,1652002387639,20220408,20220508
standard,20822,2568,2517,1649644532245,1652001342592,20220411,20220508
standard,20823,17046,16281,1649347081222,1652024117332,20220408,20220508
standard,20824,7802,7565,1649836224324,1652019894423,20220413,20220508
standard,20825,6634,6560,1649369049173,1652014050043,20220408,20220508
standard,20826,2513,2496,1649391628882,1652014978135,20220408,20220508
standard,20827,7796,7660,1649366834567,1652013911383,20220408,20220508
standard,20828,2242,2235,1649387847110,1652023350579,20220408,20220508
standard,20829,4991,4802,1649391325304,1652002047521,20220408,20220508
standard,20830,27268,26494,1649369827012,1652021033697,20220408,20220508
standard,20831,926,923,1649346694088,1652019083694,20220408,20220508
standard,20832,37874,37422,1649372676993,1652019403150,20220408,20220508
standard,20833,4178,4167,1649374427049,1652003875593,20220408,20220508
standard,20834,13580,13088,1649413570065,1652016317125,20220408,20220508
standard,20835,6453,6299,1649387566241,1652016687218,20220408,20220508
standard,20836,7292,7161,1649372822023,1652017708688,20220408,20220508
standard,20837,3269,3179,1649468967782,1652015869128,20220409,20220508
standard,20838,1785,1771,1649426372436,1652023025159,20220408,20220508
standard,20839,5360,5231,1649470247827,1652017509196,20220409,20220508
standard,20840,23334,22786,1649393467258,1652017934282,20220408,20220508
standard,20841,3518,3377,1649428045168,1651998674569,20220408,20220508
standard,20842,6634,6521,1649357262620,1652024838320,20220408,20220508
standard,20843,2099,2092,1649471473665,1651795266849,20220409,20220506
standard,20844,9926,9677,1649371274115,1651980026846,20220408,20220508
standard,20845,5232,5119,1649376362422,1652023467171,20220408,20220508
standard,20846,16374,15813,1649371710197,1652016414547,20220408,20220508
standard,20847,37718,35973,1649346434211,1652024852786,20220408,20220508
standard,20848,6669,6556,1649367676790,1652009154980,20220408,20220508
standard,20849,2388,2384,1649411710776,1651994459586,20220408,20220508
standard,20850,5068,4937,1651327038403,1652023764532,20220430,20220508
standard,20851,11844,11553,1649370119215,1652002023378,20220408,20220508
standard,20852,9393,9180,1649418656855,1652022851528,20220408,20220508
standard,20853,32788,32041,1649353720537,1651558447538,20220408,20220503
standard,20854,871,855,1649396509244,1652009113785,20220408,20220508
standard,20855,2067,2019,1649385743391,1652004384509,20220408,20220508
standard,20856,17951,17585,1649380246031,1652020237369,20220408,20220508
standard,20857,10916,10610,1650008524838,1652024647791,20220415,20220508
standard,20858,24983,24073,1649382717177,1652017902032,20220408,20220508
standard,20859,2580,2540,1649347544165,1652018956140,20220408,20220508
standard,20860,6146,5978,1649382194658,1652024891836,20220408,20220508
standard,20861,23558,22927,1649385306411,1652016129674,20220408,20220508
standard,20862,19162,18776,1649368591113,1652014201466,20220408,20220508
standard,20863,8075,7974,1649373159241,1652023938986,20220408,20220508
standard,20864,17257,17088,1649373112877,1652010780521,20220408,20220508
standard,20865,13180,12705,1649363847848,1652017144056,20220408,20220508
standard,20866,45262,42811,1649357110040,1652021561164,20220408,20220508
standard,20867,9682,9581,1649375275951,1651992111493,20220408,20220508
standard,20868,27110,26516,1649381711144,1652008248484,20220408,20220508
standard,20869,13279,13024,1649373420971,1651933170114,20220408,20220507
standard,20870,3971,3882,1649358726851,1652012784308,20220408,20220508
standard,20871,31872,30643,1649382614083,1652024038988,20220408,20220508
